id,limit_bal,sex,education,marriage,age,default_payment_next_month,total_bill,total_pay,repayment_status
672,20000,1,2,1,34,1,91072,6789,0
673,100000,2,1,2,28,1,500780,19423,0
675,320000,2,1,1,41,0,611655,24120,0
676,90000,1,3,2,42,1,249902,6700,2
678,200000,1,1,2,28,0,800524,111129,0
679,300000,2,2,2,31,0,22757,19514,-1
680,30000,2,1,2,56,0,74142,36403,-2
681,110000,2,2,3,45,0,133460,11315,0
682,230000,2,1,2,29,0,1024,1024,-2
683,230000,2,1,1,35,0,15873,2250,-2
684,310000,2,2,2,28,0,497918,33000,0
687,20000,2,3,1,41,1,4049,3532,0
688,170000,2,2,2,27,0,991237,52700,0
689,140000,1,1,1,40,0,778849,28766,0
690,80000,1,2,2,32,0,279502,9611,0
691,150000,1,2,2,35,0,240075,106469,-1
692,170000,1,2,2,27,0,1950,0,-2
693,200000,2,2,1,29,1,814865,30193,0
694,70000,1,1,2,30,0,350836,15050,2
695,320000,1,2,1,37,0,67096,28706,-2
696,150000,2,1,2,29,0,0,0,-2
697,50000,2,1,1,34,0,89632,12674,0
698,90000,2,2,2,34,0,16292,0,-2
700,300000,2,1,2,31,0,184067,5263,-1
701,400000,2,2,2,40,0,9759,10144,-1
702,200000,2,1,1,27,0,21962,17486,-1
703,10000,2,3,2,22,1,26146,3036,-2
704,50000,2,2,3,30,1,231633,5600,0
706,50000,1,1,2,26,1,106040,8100,0
707,50000,1,2,1,38,0,329171,14200,0
708,30000,2,3,1,46,0,78343,4470,2
709,20000,1,2,2,24,0,21139,2338,0
710,20000,1,2,2,49,0,99503,3785,0
711,50000,1,1,3,49,0,109793,8391,0
712,30000,2,2,1,42,0,199327,9164,0
713,360000,2,1,1,30,0,39679,6147,-1
714,170000,1,2,1,42,0,6440,6440,-1
715,400000,2,1,2,31,0,5048,4877,-2
716,50000,2,2,1,49,0,193722,9822,0
717,160000,2,2,2,27,0,498263,22000,0
718,70000,2,2,1,33,1,182163,7083,0
719,150000,2,1,1,35,0,0,0,-2
720,80000,2,2,2,48,0,192649,32649,0
721,30000,2,2,2,22,0,162856,11952,0
722,10000,1,2,2,22,1,49081,7500,0
723,180000,2,1,2,27,0,16670,20003,-1
724,320000,1,1,1,47,0,36186,27532,-1
725,80000,2,2,2,34,0,172717,8838,2
726,10000,1,2,1,45,1,54824,4300,0
727,360000,2,2,2,39,0,52108,39686,-1
728,450000,1,2,2,33,0,1506,5597,-2
729,330000,2,2,2,29,0,449880,157274,-1
730,60000,1,1,2,29,1,4193,2082,2
731,50000,2,3,2,26,0,62292,5199,0
732,200000,1,2,1,38,0,963422,35917,0
733,120000,1,1,2,34,0,2484,621,-2
734,160000,2,1,1,37,0,1580,1580,-1
735,110000,1,2,1,57,0,237361,10651,0
736,70000,2,3,1,50,0,98750,22562,0
737,150000,2,3,2,28,0,604366,22157,0
738,610000,2,1,2,31,0,606920,67490,0
739,110000,2,1,2,25,0,537686,21172,0
740,80000,2,2,2,25,1,129733,11439,0
741,170000,2,2,1,33,0,514117,21880,0
742,110000,2,1,2,30,0,6861,5803,-2
743,140000,2,1,1,51,0,339033,12174,0
744,70000,1,1,2,51,0,251604,16500,0
745,260000,2,2,1,46,0,110610,60816,-2
746,170000,1,3,2,38,0,158472,21000,0
747,50000,2,2,1,34,0,84696,12721,0
749,150000,2,1,2,31,1,11977,11587,-1
751,50000,2,2,1,26,0,13700,7493,0
752,90000,2,1,2,25,0,351580,85758,-1
753,50000,1,2,2,26,1,178867,26359,0
754,500000,2,2,2,43,0,189761,10465,0
755,470000,2,2,1,36,0,7057,6092,-1
756,230000,1,2,2,58,0,550625,24555,0
757,140000,2,2,2,26,0,90289,45641,0
758,230000,2,2,1,30,1,39593,26556,-1
759,420000,2,2,2,31,0,138698,74695,-1
760,30000,2,2,2,24,0,186115,10464,0
761,50000,2,2,2,52,1,171979,6220,2
762,140000,2,2,2,24,0,430,233,-2
763,260000,2,2,1,35,0,255927,191998,0
764,90000,2,3,2,29,0,27807,6622,-2
765,240000,2,2,1,33,0,1427317,59000,0
766,510000,2,1,2,35,0,18930,9068,-1
767,110000,2,2,1,35,0,277497,17460,0
768,210000,2,1,2,28,0,52774,49186,0
769,220000,1,2,1,40,0,770,2475,-2
770,200000,2,1,1,35,0,10256,8406,-2
771,360000,2,2,2,53,0,69920,67980,-1
772,260000,1,1,2,44,0,2046,2046,-1
773,20000,1,2,1,33,0,61784,4145,0
774,120000,2,2,1,32,0,687697,28313,0
775,50000,2,1,2,33,0,55489,43131,-2
776,60000,2,1,2,26,0,207172,42000,0
777,200000,1,1,2,26,0,41007,32819,-1
778,20000,1,2,2,26,0,3240,4622,-1
779,50000,2,1,1,32,1,147260,20913,-1
780,50000,2,2,2,31,0,69100,38669,2
781,230000,1,1,2,29,0,248069,14000,0
782,50000,1,2,1,27,0,9074,5773,-1
784,210000,2,1,1,42,1,2490,2490,-2
785,230000,2,2,1,32,1,462392,17044,0
786,500000,2,1,2,26,0,53571,22157,-2
787,370000,2,1,2,38,0,4611,3682,-1
788,230000,2,1,1,35,0,65139,49842,0
789,80000,1,2,2,29,0,69734,5865,0
790,60000,2,2,2,29,0,122376,6033,-2
791,30000,2,2,2,51,0,157343,5836,0
792,70000,1,1,2,27,0,553,2515,-1
793,410000,1,1,2,32,0,9580,5400,-2
794,280000,2,3,1,40,0,684,2412,-2
795,50000,2,1,1,34,0,201300,10667,0
796,100000,2,2,1,30,0,481638,21100,0
797,230000,2,1,2,29,0,0,0,-2
798,50000,2,1,2,22,0,36516,10547,-2
799,100000,2,1,2,48,0,105906,8426,0
800,210000,2,2,1,35,0,197814,10824,0
801,400000,1,1,2,37,0,17428,21148,-1
802,20000,1,2,2,25,1,112956,1541,0
803,50000,2,3,1,44,0,31530,13356,0
804,230000,2,1,2,28,0,13332,6666,-2
805,220000,1,2,2,29,0,37281,3050,-2
806,300000,2,1,1,36,0,136795,71468,-1
807,80000,2,2,2,23,0,21911,19477,-1
808,20000,2,3,2,36,1,115219,5809,2
809,190000,2,1,2,26,0,200987,8770,2
810,160000,2,2,0,37,0,163860,40628,0
811,120000,2,1,3,44,0,244932,8347,0
813,140000,2,1,2,24,0,1086,1086,-1
814,300000,2,3,1,29,0,91304,16202,-1
815,120000,1,3,1,33,1,414194,13800,2
816,280000,2,2,1,39,0,1095440,40200,0
817,70000,1,3,1,51,1,302877,10269,0
818,20000,2,3,2,24,0,22256,16690,2
819,150000,2,2,1,45,0,18805,26875,-1
820,60000,1,1,2,30,0,94189,27582,0
821,200000,2,3,0,51,0,2730,1950,-1
822,50000,2,2,2,24,1,225110,10816,0
823,150000,1,2,1,50,0,282675,46085,0
824,20000,2,1,2,22,0,120110,4844,0
825,40000,1,1,2,27,1,72038,11208,0
826,170000,2,2,2,33,0,10028,10028,-2
827,50000,2,2,1,24,0,165988,5600,2
828,10000,1,2,2,37,0,45503,5925,2
830,50000,2,2,1,48,0,108384,57571,0
831,320000,1,1,2,28,0,13787,9633,0
834,230000,2,3,2,30,0,41487,17924,0
835,20000,2,1,2,23,0,68980,7000,-2
836,30000,2,3,2,53,1,14936,20643,-1
837,80000,2,2,2,23,0,146149,5706,2
838,110000,2,2,1,55,0,102571,6900,0
839,420000,1,2,1,34,0,543990,95575,0
840,500000,1,1,1,43,1,0,0,-2
841,80000,2,2,2,22,0,321294,10201,0
842,350000,2,2,1,31,0,351284,11044,0
843,30000,2,2,1,32,0,14267,19252,-2
844,110000,2,2,2,33,1,150,402,-1
846,490000,2,1,1,38,0,37032,31429,0
847,300000,2,2,1,34,0,208536,9100,-2
848,50000,1,2,3,42,1,239885,11104,0
850,80000,2,3,1,57,0,61852,15500,0
851,40000,2,2,2,23,0,177602,28000,6
852,30000,1,2,2,32,0,164418,6410,0
853,50000,1,1,1,37,0,30400,500,-2
854,140000,2,2,2,23,0,265665,10977,0
855,50000,2,3,2,49,0,39726,8000,0
856,30000,2,2,2,25,0,121157,32073,-2
857,40000,2,1,2,29,1,183772,11200,2
858,100000,2,3,1,43,1,314274,13200,2
859,130000,1,2,2,29,0,782593,34317,0
860,20000,2,2,2,27,0,105269,2882,0
861,50000,1,1,2,26,0,0,0,-2
862,260000,1,1,1,41,0,181262,102388,0
864,10000,2,2,1,31,0,63280,6496,0
865,200000,1,1,2,32,0,279793,13383,0
866,30000,2,2,1,46,0,168960,6824,0
867,180000,2,2,2,35,0,242483,6000,-2
868,100000,1,1,2,35,0,29109,47970,-2
869,140000,2,2,1,39,0,498495,24000,0
871,20000,2,2,3,52,0,98771,5057,0
872,80000,2,3,1,40,0,234027,12497,0
873,500000,2,3,1,38,0,38310,30046,-2
874,180000,1,1,1,45,0,24771,22896,-1
875,20000,2,3,1,40,0,4506,2340,-1
876,30000,2,2,1,25,0,181366,8071,2
877,150000,1,1,2,33,0,342567,36001,0
878,280000,2,2,2,27,0,27824,21998,-1
879,50000,2,2,1,43,0,100387,15949,0
880,20000,2,2,1,43,0,104906,6100,2
881,200000,1,1,2,30,0,45039,28258,0
882,210000,2,2,1,49,1,0,0,-2
883,230000,2,1,2,38,0,1028408,35120,0
884,50000,1,3,2,57,0,231635,8181,0
885,50000,1,3,2,55,1,194914,8652,0
886,70000,2,2,2,23,0,325839,19400,0
887,310000,1,1,2,30,0,6152,44148,-2
888,180000,2,2,1,30,0,41482,40004,-1
889,90000,2,2,2,24,0,111905,4020,2
890,390000,1,2,2,28,0,618242,33684,0
891,150000,2,3,1,34,0,2404,1485,-1
892,400000,1,2,2,37,0,88041,19087,0
893,80000,2,2,1,32,0,68006,3894,-2
894,320000,1,1,2,27,0,760934,24590,0
895,240000,2,2,1,37,1,238,0,-2
896,200000,1,1,2,31,0,600,600,-2
899,90000,2,3,3,51,1,79368,4616,0
900,200000,1,1,1,36,0,23470,15727,-1
901,360000,1,1,2,30,0,2500,2500,-2
902,140000,2,1,1,36,0,8614,2971,0
903,220000,1,2,2,25,0,581605,19900,0
904,100000,1,3,1,50,0,154970,0,-2
905,80000,2,2,2,40,0,365993,12177,2
906,30000,2,2,2,27,0,167802,34421,2
907,50000,1,1,2,30,1,16759,5300,2
908,120000,2,2,2,26,0,42762,3920,0
909,50000,1,1,2,27,0,55331,8500,0
911,90000,2,1,2,25,0,540060,23300,0
913,140000,2,3,1,46,0,436060,20000,0
914,30000,1,3,1,45,0,108412,7900,0
915,70000,1,3,1,30,0,131136,6901,0
916,200000,1,1,1,39,0,3983,3983,-2
917,350000,1,1,1,48,0,281695,10633,0
918,120000,1,1,2,32,1,0,0,-2
920,90000,2,1,2,23,0,191058,33000,0
921,260000,2,1,2,33,0,4480,4480,-1
922,50000,2,1,2,24,0,182927,10400,0
923,110000,1,1,1,40,0,119525,32070,0
924,20000,2,1,2,24,0,4475,14419,-1
925,30000,2,2,2,24,0,137462,5618,0
926,180000,1,1,2,27,1,80080,3500,-2
927,20000,1,2,1,46,0,45781,3838,0
928,50000,2,2,2,22,0,231484,7772,0
930,200000,1,1,1,34,0,12634,12179,-2
931,260000,2,2,2,24,0,339021,21140,0
933,160000,2,2,2,29,1,3739,2360,-1
934,30000,1,2,2,32,1,65112,7500,2
935,50000,2,2,1,36,0,84730,3946,0
936,50000,1,2,2,30,0,29764,3000,-2
937,90000,2,2,2,29,0,321687,22800,0
938,240000,1,1,2,34,0,78776,77688,-1
939,180000,2,2,1,32,1,107602,12000,0
940,200000,2,2,1,32,0,57507,62547,-1
941,50000,2,1,2,25,0,162535,7928,2
942,50000,1,2,1,44,0,7566,7566,-1
943,330000,2,1,1,37,0,20965,10418,-1
945,50000,2,2,2,23,0,16727,13286,-2
946,360000,2,1,2,29,0,30190,7162,-1
947,240000,2,2,1,37,0,1193632,46654,0
948,50000,1,2,1,59,0,203388,7327,0
950,160000,2,3,1,51,0,10375,30625,-1
951,30000,1,1,1,27,1,39654,6471,-2
952,80000,2,2,1,32,0,468892,18841,0
954,180000,1,2,2,39,0,18969,13294,0
955,110000,2,2,1,46,0,223972,122122,0
956,160000,1,1,1,41,0,199386,36315,2
957,210000,2,2,2,30,0,290165,110144,0
958,200000,2,1,1,34,1,21505,3294,-1
959,350000,1,1,2,35,0,81962,82330,0
960,250000,1,1,2,41,1,40897,36852,-1
961,380000,1,1,2,43,1,16075,39,-2
962,30000,1,2,2,47,0,3148,2356,-1
963,200000,1,2,2,31,0,183929,16000,0
964,30000,1,2,2,30,0,163840,7100,0
965,50000,1,2,2,24,0,54738,27057,0
967,30000,1,1,2,28,0,2126,2126,-2
968,220000,2,1,1,36,0,12580,9623,-1
969,20000,2,2,1,27,0,238480,25033,0
970,180000,2,2,1,32,0,172637,61732,-1
971,300000,1,1,1,42,1,166563,77172,0
972,130000,2,2,1,33,0,703552,29418,0
973,180000,2,3,1,39,1,77440,8710,0
974,150000,2,1,3,30,0,10110,14519,-2
975,140000,1,2,1,30,1,581205,19242,0
976,50000,2,2,2,22,0,193801,13600,0
977,20000,1,2,2,25,1,30746,4028,0
978,180000,1,1,2,28,0,58336,65127,-1
979,180000,1,2,2,26,1,42798,6182,0
980,150000,2,3,1,54,0,890084,33215,0
981,70000,2,1,2,24,0,376683,13937,0
984,60000,1,3,1,49,0,249106,18506,0
985,50000,2,1,2,23,0,207233,13575,-2
986,130000,1,3,2,43,1,14525,23123,-1
988,380000,1,3,1,53,0,0,0,-2
990,50000,1,3,1,54,0,343176,12555,0
991,50000,2,3,1,39,0,209841,93507,0
992,260000,2,1,1,44,1,3694,2727,-2
993,80000,2,2,2,27,0,363024,13800,0
994,360000,2,1,2,25,1,530882,11554,-2
995,290000,2,1,2,29,1,0,0,-2
996,200000,1,1,2,39,0,60200,61000,-2
997,140000,1,1,1,45,0,258636,11264,2
998,360000,1,1,1,38,1,0,0,-2
999,50000,2,2,2,23,1,2840,19970,-1
1000,120000,1,2,2,25,0,594261,17894,0
1001,100000,1,2,1,29,0,452524,115506,-1
1002,200000,2,2,1,28,0,381310,104095,0
1003,90000,2,2,1,40,0,8054,8116,-1
1004,360000,1,1,2,36,1,0,0,-2
1005,150000,2,3,2,30,1,16067,15696,-2
1006,140000,1,1,2,29,0,14413,10636,-1
1007,200000,2,2,2,36,0,6419,5057,-1
1008,170000,2,2,1,37,0,877061,33400,0
1009,30000,1,2,2,34,0,165671,9412,0
1010,80000,2,1,2,27,0,80000,0,-2
1011,280000,1,1,2,31,0,885931,41838,2
1012,410000,2,1,1,31,0,785,9225,-2
1013,450000,1,1,2,38,0,137274,91535,-1
1014,80000,1,2,2,36,0,281221,10500,0
1015,360000,1,1,1,46,0,220894,23217,-2
1016,130000,2,1,1,36,0,618274,25900,0
1017,160000,2,1,2,26,1,37523,33325,-1
1018,140000,2,3,2,57,1,673599,26114,0
1019,240000,2,3,1,40,0,7592,7757,-1
1020,180000,2,3,0,45,0,4148,0,-2
1021,70000,1,1,3,57,0,406241,13612,0
1022,150000,2,2,2,25,0,576279,59880,0
1024,200000,2,1,1,35,0,83337,12327,0
1025,310000,1,2,2,33,0,20555,17989,-2
1026,180000,1,1,1,38,0,856097,31879,2
1027,300000,1,2,2,31,0,136292,7151,-1
1029,200000,1,1,2,33,0,103788,103656,-1
1030,30000,2,2,1,67,1,173627,7184,2
1031,400000,2,1,1,40,0,142272,133193,-1
1032,170000,1,1,2,33,0,6963,8304,-1
1033,140000,2,1,2,31,1,2432,1780,-1
1034,200000,2,2,2,35,0,407754,17575,0
1035,60000,2,2,3,39,0,-7010,4000,-2
1036,60000,1,2,2,27,1,282775,12800,2
1037,150000,1,1,2,23,0,407556,94564,0
1038,180000,1,3,1,54,1,705668,21748,0
1039,50000,2,3,2,23,0,152088,10800,0
1040,50000,1,3,2,24,0,66429,30078,0
1041,20000,1,2,2,26,0,-2570,1400,-2
1042,230000,2,2,2,52,1,11870,10874,-1
1043,110000,2,2,1,42,0,305968,11223,0
1044,90000,2,1,2,36,0,441849,17750,0
1045,20000,2,1,2,22,1,117325,10239,2
1046,30000,2,1,2,23,0,126261,14500,0
1048,140000,2,3,2,24,1,274194,11279,0
1049,300000,2,1,1,42,0,9075,8469,-2
1050,100000,1,2,1,49,0,151960,5663,0
1051,110000,1,2,2,31,0,1424,200,-1
1052,270000,2,3,2,33,0,380595,257784,0
1053,30000,1,1,1,42,0,75166,31573,-1
1054,70000,1,3,2,41,0,361180,15200,0
1055,230000,1,2,1,53,0,1820,470,-1
1056,20000,1,2,2,23,0,113143,15135,0
1057,190000,2,1,2,33,0,482397,12438,0
1058,20000,2,2,1,29,0,90000,9000,0
1059,80000,2,3,1,67,0,102975,35736,-1
1060,20000,1,3,1,33,1,66408,11368,-2
1061,60000,2,3,1,34,1,72435,6690,0
1062,50000,1,2,1,49,0,43458,14325,0
1064,300000,1,1,1,42,0,379774,142842,0
1065,30000,2,3,1,55,1,181086,8317,0
1066,270000,2,2,1,25,0,940907,267494,0
1067,100000,1,3,2,30,0,345276,23833,0
1068,240000,1,2,2,43,1,1746,1746,-1
1069,200000,1,1,2,40,0,39359,38099,-1
1070,110000,2,1,2,35,0,216531,11700,0
1071,230000,1,1,1,61,0,22554,28065,-1
1072,150000,2,2,1,44,1,36808,107948,-1
1073,350000,1,1,2,33,0,198413,78150,-1
1075,150000,2,2,2,40,0,19955,22466,-2
1076,100000,1,3,2,47,0,369967,84235,0
1077,500000,1,1,2,27,0,1167074,35130,0
1079,180000,2,3,1,47,0,1896,1896,-1
1080,400000,2,3,1,39,0,10472,9840,-1
1081,100000,2,2,2,29,0,227450,14908,0
1082,10000,1,2,1,32,0,55377,3004,2
1083,60000,2,1,2,30,0,217317,7900,2
1084,50000,2,1,2,25,1,294164,11400,2
1085,80000,2,2,2,23,0,300820,11431,0
1086,110000,2,2,1,43,0,645621,25565,0
1088,260000,2,2,1,40,0,342,342,-2
1089,30000,2,3,1,35,0,158314,8950,0
1090,310000,2,1,2,28,0,159065,22566,-1
1091,70000,2,2,2,38,0,147687,6542,0
1092,250000,1,1,2,31,0,1087211,36605,0
1094,360000,1,2,1,41,1,0,0,-2
1095,50000,1,2,2,31,0,200230,8654,0
1097,130000,1,1,2,26,0,101198,39929,0
1098,170000,1,1,1,42,0,2485,10282,-1
1099,30000,1,3,2,29,0,1170,780,-2
1100,110000,1,1,1,50,0,243966,13000,0
1101,210000,2,3,2,46,1,51334,23873,-1
1102,30000,2,2,2,24,1,160587,8662,0
1103,260000,2,2,1,46,0,119652,20934,0
1104,150000,2,3,2,28,0,13814,17875,-1
1105,20000,2,2,1,35,1,117051,4774,0
1107,200000,2,1,1,41,0,8927,1115,-2
1108,120000,2,2,1,47,0,9734,8871,-1
1109,80000,1,2,1,54,1,326734,11900,0
1110,30000,2,2,2,33,0,92840,4100,0
1111,110000,1,2,2,29,0,513978,17600,0
1112,50000,2,3,1,44,0,9674,8083,-1
1113,90000,2,2,1,24,0,457667,25043,0
1114,110000,1,1,2,33,0,213634,106517,0
1115,50000,1,3,1,54,0,249125,11242,0
1116,60000,1,1,2,27,0,39517,18281,-1
1117,150000,2,2,2,37,1,359680,11997,0
1118,20000,1,1,2,24,0,51134,1520,-2
1119,140000,2,3,1,54,1,-900,0,-2
1120,120000,2,2,1,34,0,21583,22149,-1
1121,200000,2,2,2,40,1,990137,39300,0
1122,20000,1,2,2,30,1,103202,2500,2
1123,50000,1,2,2,26,0,296146,45771,0
1124,200000,2,2,1,41,0,78570,9289,-1
1125,100000,2,2,2,29,0,528090,28600,0
1126,300000,1,1,1,38,0,2285,0,-2
1127,500000,2,1,2,35,0,107799,150040,-1
1128,360000,2,2,1,52,0,19158,16773,-2
1129,160000,2,1,2,29,0,0,0,-2
1130,50000,2,2,2,23,1,299237,11793,2
1131,230000,2,2,1,34,1,1085160,33938,0
1132,200000,2,2,2,34,0,14308,14308,-1
1134,50000,2,2,1,36,0,255364,11204,2
1135,20000,1,2,2,28,0,102952,6200,0
1136,60000,2,2,2,31,0,270783,11273,0
1137,50000,1,2,2,31,0,54660,35362,-1
1138,50000,1,2,1,41,0,116891,6619,0
1139,130000,2,3,1,44,0,612708,26400,2
1140,230000,2,3,2,47,0,657919,32000,0
1141,20000,1,2,2,25,0,14087,4434,0
1142,30000,2,1,2,25,0,120939,5523,2
1143,200000,2,1,1,39,0,37641,23427,0
1144,140000,2,2,1,24,0,10288,12214,-1
1145,100000,2,2,1,35,1,584615,24612,0
1148,360000,1,1,2,33,0,251937,49927,-1
1149,140000,2,1,2,30,0,848817,25273,0
1150,50000,1,2,1,52,0,10211,2005,0
1151,210000,2,2,1,36,0,5466,3820,-1
1152,280000,1,1,2,30,0,965559,30866,0
1153,180000,2,2,2,42,1,316826,13000,2
1154,150000,2,1,2,30,0,25849,13225,-1
1155,20000,1,3,1,47,0,102971,10737,2
1156,350000,2,2,1,29,0,41463,37730,-1
1157,130000,2,1,2,23,0,57553,50024,0
1158,470000,1,3,1,39,0,0,789,-2
1159,340000,2,2,1,48,0,16307,7555,-1
1160,80000,1,2,2,26,0,466217,15500,0
1161,70000,1,1,2,33,0,188004,4500,-2
1162,230000,2,2,1,44,0,18217,14976,-2
1163,180000,2,2,1,36,0,121012,44113,0
1164,210000,2,2,1,39,0,134801,58199,-1
1165,20000,1,2,2,24,0,2340,1560,-1
1166,140000,2,2,2,25,0,572974,108103,0
1167,200000,1,1,2,52,0,640693,25018,0
1168,50000,2,3,1,59,0,156649,10562,0
1169,80000,2,1,2,23,0,22337,12259,-1
1170,30000,2,3,2,48,0,37493,12000,0
1171,140000,2,1,2,28,1,81563,10800,0
1172,80000,1,3,1,62,0,14595,33622,-1
1173,220000,2,3,1,38,0,113946,112978,-1
1174,180000,2,1,2,32,0,3996,3996,-1
1175,140000,2,2,1,29,1,282768,85983,0
1176,180000,1,2,2,25,1,73070,4946,0
1177,50000,2,2,2,35,0,99387,6400,0
1178,170000,2,2,2,27,0,466518,17250,0
1179,50000,1,2,2,38,0,179642,4557,0
1180,50000,1,2,2,24,0,142726,6500,0
1181,300000,1,2,1,29,0,874,0,-2
1183,90000,2,2,1,55,1,333870,17003,0
1184,200000,2,1,2,29,0,1164799,57500,0
1186,10000,1,2,2,23,0,15606,2135,-2
1187,20000,1,2,1,30,1,10070,6566,-1
1188,50000,2,2,1,50,0,4899,9529,-1
1189,480000,2,2,1,38,0,316910,35487,0
1190,180000,2,1,2,24,0,1028440,41100,0
1191,240000,2,1,2,29,0,17581,6605,-2
1192,250000,1,1,2,38,0,21212,28447,-2
1193,270000,2,2,2,34,1,19883,19616,-1
1194,200000,1,1,1,37,0,216253,184845,0
1195,100000,2,3,1,66,0,592295,24339,0
1196,160000,2,1,1,39,0,4555,4986,-2
1197,80000,2,2,1,45,0,315866,13247,0
1198,130000,1,2,1,44,0,98964,3152,0
1199,340000,2,3,2,44,1,882267,35292,0
1200,360000,1,1,1,36,0,11536,11647,-2
1201,120000,2,3,1,40,0,405592,111704,0
1202,120000,1,1,2,29,0,184871,8554,0
1203,300000,2,1,2,48,0,1308017,45519,0
1204,60000,2,2,2,23,0,29461,27945,-1
1205,210000,2,2,1,50,0,628839,21646,0
1206,210000,2,2,1,29,1,518778,14295,0
1207,70000,2,3,1,49,1,138367,8540,2
1208,200000,1,2,1,33,0,90468,32152,0
1209,230000,2,2,1,51,1,340647,15554,0
1210,20000,1,3,1,23,1,102621,22933,0
1211,210000,2,1,1,37,0,1135778,86155,0
1212,160000,2,3,2,26,0,2340,2340,-1
1213,290000,2,1,1,30,1,8559,42547,-1
1214,80000,2,3,1,26,0,282718,10454,0
1215,360000,1,1,2,43,0,13880,9974,-2
1216,230000,1,1,2,32,0,728514,34326,0
1219,50000,2,1,2,22,0,61457,4333,0
1220,80000,1,2,2,38,0,347463,38202,0
1221,50000,2,2,2,24,0,195884,27869,0
1222,30000,2,1,2,24,0,29968,32223,0
1223,210000,1,1,2,26,0,4980,19133,-2
1224,150000,2,2,1,42,1,23222,23897,-1
1225,20000,1,2,2,21,0,40984,3573,-2
1226,20000,1,3,2,22,1,36596,1000,-2
1227,240000,2,3,1,41,0,10237,6157,-1
1229,90000,2,2,1,23,1,93139,22200,0
1230,50000,1,3,2,46,0,159414,7405,0
1231,50000,2,2,2,22,1,240857,9527,0
1233,50000,1,1,1,47,0,294706,13000,2
1234,100000,2,2,1,40,0,2282,2282,-1
1236,30000,1,2,2,54,1,130988,8798,0
1237,50000,1,2,2,27,1,105677,55146,0
1238,60000,1,1,1,33,0,46941,46198,-1
1239,120000,1,2,1,57,1,625748,26013,0
1240,80000,2,2,1,35,0,27317,24427,0
1241,500000,1,1,1,45,0,317,967,-2
1242,70000,2,3,1,32,0,80396,21573,-1
1243,160000,2,2,1,45,0,1468,1468,-2
1245,10000,1,3,2,35,0,54902,5920,0
1246,90000,1,1,2,26,0,41743,34294,0
1248,90000,2,2,2,35,0,5334,2667,-2
1249,180000,2,3,2,42,0,458222,103100,0
1251,270000,1,2,2,35,0,690621,49548,-1
1252,200000,2,1,2,29,1,139400,32603,-2
1253,20000,2,1,2,22,0,96635,10433,0
1254,100000,1,2,2,30,0,273688,14000,0
1255,290000,1,1,1,46,0,822000,128498,0
1256,70000,1,3,2,28,0,409504,13242,0
1257,230000,1,1,2,26,0,2601,2230,-2
1258,180000,2,1,2,28,0,39315,52657,0
1259,210000,1,1,2,33,0,1896,1896,-1
1260,50000,1,1,2,24,0,202417,5556,0
1261,150000,1,1,2,37,0,289241,15046,0
1263,50000,1,2,1,44,0,202117,6856,0
1264,150000,2,3,1,43,1,3890,2730,-1
1265,220000,1,2,2,29,0,716976,31225,0
1266,80000,2,5,2,27,0,281004,10800,0
1267,220000,2,2,1,32,0,1234593,50710,0
1268,70000,2,2,2,34,0,163102,10900,0
1269,120000,1,2,2,37,1,107268,7000,2
1270,180000,2,2,2,32,0,159763,35582,0
1271,50000,2,3,1,57,0,293618,12046,0
1272,10000,2,2,3,46,0,54202,6396,0
1273,370000,2,1,1,53,0,111919,81338,0
1274,20000,2,1,2,26,0,21116,3022,-1
1275,150000,1,2,1,34,0,831322,32360,0
1276,20000,1,1,2,26,1,3062,2646,-1
1277,480000,2,2,1,54,0,26304,11433,-2
1278,50000,1,3,2,26,0,173316,13000,0
1279,170000,1,2,2,31,0,163344,9987,0
1280,400000,2,2,2,30,0,6602,7402,-2
1281,200000,2,1,2,31,0,274875,27488,0
1282,360000,1,1,2,34,0,150,209,-1
1283,140000,2,5,2,36,0,508806,117682,0
1284,260000,1,3,1,34,0,26436,6897,-2
1285,440000,2,2,2,26,0,413590,16600,0
1286,500000,1,2,1,43,0,74974,73024,0
1287,230000,2,2,1,29,0,263245,81000,0
1289,20000,2,3,1,48,1,76309,4100,2
1290,210000,2,2,2,24,0,618722,23403,0
1291,20000,2,1,2,23,0,65633,21468,0
1292,20000,2,3,1,53,0,85552,6910,0
1293,200000,2,2,1,34,0,49107,53394,-1
1294,250000,2,2,2,36,1,76549,66961,0
1295,300000,1,2,2,41,0,92893,29659,2
1296,320000,2,1,2,30,0,545966,41657,0
1297,50000,1,2,2,29,0,232531,9300,0
1298,200000,2,2,1,34,0,25219,24925,-1
1299,80000,2,1,2,29,1,114881,6552,0
1300,70000,1,2,1,37,1,41346,14204,-1
1301,60000,1,3,2,36,0,273442,10141,0
1302,10000,2,3,2,22,1,55964,4415,0
1303,50000,2,3,2,30,0,230040,10800,0
1304,140000,1,2,2,26,1,736617,33456,0
1305,30000,1,2,2,25,0,53962,5000,0
1306,190000,1,2,1,49,0,314640,174202,0
1307,70000,2,1,2,23,0,11100,20369,-1
1308,330000,2,2,1,28,0,2420,2250,-1
1309,110000,2,2,2,24,0,57727,10891,0
1310,270000,1,3,1,47,0,1046358,33704,0
1311,160000,1,2,1,31,1,176707,12500,0
1312,20000,1,2,2,24,0,93908,20287,-1
1313,320000,1,2,2,32,0,151561,14500,0
1314,430000,1,1,2,31,0,174377,37310,0
